ST Customer,Dispensary Name,Street Address,City,Zip Code,County,BLS Region,License Number
Echelon,Terrabis - Dixon,1679 S Galena Ave.,Dixon,61021,Lee,Northwest Illinois nonmetropolitan area,284000351
Echelon,Terrabis - Grayville,105 Koehler St.,Grayville,62844,White,South Illinois Nonmetropolitan,284000227
Six Labs,NuEra - Champaign,102 E. Green St.,Champaign,61820,Champaign,Champaign-Urbana,284000115
Six Labs,NuEra - East Dubuque,20170 US Highway 20 W,East Dubuque,61025,Jo Daviess,Northwest Illinois nonmetropolitan area,284000211
Six Labs,NuEra - Urbana,105 E University Ave,Urbana,61801,Champaign,Champaign-Urbana,280000046
Curaleaf,Curaleaf - Deerfield,677 Lake Cook Rd,Deerfield,60015,Lake,Chicago-Naperville-Elgin,280000018
Curaleaf,Curaleaf - Morris,2400 W US Route 6,Morris,60450,Grundy,Chicago-Naperville-Elgin,280000037
Curaleaf,Curaleaf - New Lenox,705 E Lincoln Hwy.,New Lenox,60451,Will,Chicago-Naperville-Elgin,280000017
Curaleaf,Curaleaf - Northbrook,755 Skokie Blvd.,Northbrook,60602,Cook,Chicago-Naperville-Elgin,284000090
Curaleaf,Curaleaf - Skokie,10000 Skokie Blvd,Skokie,60077,Cook,Chicago-Naperville-Elgin,284000093
Curaleaf,Zen Leaf - Highland Park,2030 Skokie Valley Rd,Highland Park,60035,Lake,Chicago-Naperville-Elgin,280000032
Curaleaf,Zen Leaf - Prospect Heights,1434 N Rand Rd.,Prospect Heights,60070,Cook,Chicago-Naperville-Elgin,284000081
Curaleaf,Zen Leaf - Rogers Park,7305 N Rogers Ave,Chicago,60626,Cook,Chicago-Naperville-Elgin,280000054
Drecisco Farms,Imperial Products,2638 Davisson ST,River Grove,60171,Cook,Chicago-Naperville-Elgin,IN00000012
KANHA,Phili - Bourbonnais,1300 Locke Dr.,Bourbonnais,60914,Kankakee,Kankakee,284000229
KANHA,Terrace - Milan,800 Tech Dr,Milan,61264,Rock Island,Davenport-Moline-Rock Island,284000176
Revolution,Bud and Ritas - Wadsworth,41509 N US Highway 41,Wadsworth,60083,Lake,Chicago-Naperville-Elgin,284000277
Revolution,Revolution - Maryville,2533 Vandalia St,Collinsville,62234,Madison,"St. Louis, MO",284000167
Revolution,Revolution - Moline,4301 44th Ave,Moline,61265,Rock Island,Davenport-Moline-Rock Island,284000174
Revolution,Rise - Joliet  Colorado Ave,2903 Colorado Ave.,Joliet,60431,Will,Chicago-Naperville-Elgin,284000044
Revolution,Starbuds - Burbank,7844 S Cicero Ave,Burbank,60459,Cook,Chicago-Naperville-Elgin,284000285
Revolution,Starbuds - Riverside,2704 Harlem Ave,Riverside,60546,Cook,Chicago-Naperville-Elgin,284000268
Revolution,Starbuds - Westmont,101 W Ogden Ave,Westmont,60559,DuPage,Chicago-Naperville-Elgin,284000164
Revolution,Terrace - Alton,1400 E Broadway,Alton,62002,Madison,"St. Louis, MO",284000258
Revolution,Zen Leaf - Pilsen,1301 S Western Ave,Chicago,60608,Cook,Chicago-Naperville-Elgin,280000051
Revolution,Zen Leaf - Rogers Park,7305 N Rogers Ave,Chicago,60626,Cook,Chicago-Naperville-Elgin,280000054
Revolution,Dutchess - Lynwood,20513 Torrence Ave,Lynwood,60411,Will,Chicago-Naperville-Elgin,284000158
Revolution,Dutchess - Markham,3063 W 159th St.,Markham,60428,Cook,Chicago-Naperville-Elgin,284000159
Revolution,Dutchess Cannabis - Oak Park,1132 Lake St,Oak Park,60301,Cook,Chicago-Naperville-Elgin,28000041
Revolution,Market 96 - Owego,1144 Douglas Rd.,Oswego,60543,Kendall,Chicago-Naperville-Elgin,284000238
Revolution,Revolution - Normal,1609 Northbrook Dr,Normal,61761,McLean,Bloomington,284000221
Revolution,Revolution - Schaumburg,820 E. Golf Rd.,Schaumburg,60173,Cook,Chicago-Naperville-Elgin,284000123
Revolution,Rise - Lake in the Hills,270 N Randall Rd,Lake In The Hills,60156,McHenry,Chicago-Naperville-Elgin,284000110
Revolution,Rise - Mundelein,1325 Armour Blvd,Mundelein,60060,Lake,Chicago-Naperville-Elgin,280000002
Revolution,Rise - Niles,9621 N Milwaukee Ave.,Niles,60714,Cook,Chicago-Naperville-Elgin,284000055
Revolution,Starbuds - Hoffman Estates,5 E Golf Rd,Hoffman Estates,60169,Cook,Chicago-Naperville-Elgin,284000271
Revolution,Terrace - Milan,800 Tech Dr,Milan,61264,Rock Island,Davenport-Moline-Rock Island,284000176
Revolution,Terrace - Moline,2727 Avenue of the Cities,Moline,61265,Rock Island,Davenport-Moline-Rock Island,284000175
Revolution,Zen Leaf - Highland Park,2030 Skokie Valley Rd,Highland Park,60035,Lake,Chicago-Naperville-Elgin,280000032
Revolution,Zen Leaf - Prospect Heights,1434 N Rand Rd.,Prospect Heights,60070,Cook,Chicago-Naperville-Elgin,284000081
Curaleaf,Curaleaf - Justice,8340 S Roberts Rd,Justice,60458,Cook,Chicago-Naperville-Elgin,280000021
Curaleaf,Curaleaf - Lincoln Park,923 W. Weed St.,Chicago,60642,Cook,Chicago-Naperville-Elgin,284000089
Echelon,High Profile - Springfield,4211 Conestoga Dr,Springfield,62711,Sangamon,Springfield,284000178
Echelon,Mystic Greenz - Belleville,360 S Green Mount Rd,Belleville,62221,St. Clair,"St. Louis, MO",284000330
KANHA,Altius - Round Lake Beach,993 E Rollins Rd,Round Lake Beach,60073,Lake,Chicago-Naperville-Elgin,284000163
KANHA,Terrace - Alton,1400 E Broadway,Alton,62002,Madison,"St. Louis, MO",284000258
KANHA,Bridge City - East Dubuque,122 Sinsinawa Ave,East Dubuque,61025,Jo Daviess,Northwest Illinois nonmetropolitan area,284000307
Revolution,Bisa Lina - Carol Stream,720 E North Ave,Carol Stream,60188,DuPage,Chicago-Naperville-Elgin,284000318
Revolution,Dutchess Cannabis - Morton Grove,6761 Dempster St,Morton Grove,60053,Cook,Chicago-Naperville-Elgin,284000106
Revolution,Revolution - Mt Prospect,2015 E Euclid Ave,Mt Prospect,60056,Cook,Chicago-Naperville-Elgin,280000015
Revolution,Seven Point - Danville,380 Eastgate Dr.,Danville,61834,Vermilion,Danville,284000316
Revolution,Zen Leaf - St. Charles,3691 E. Main St.,Saint Charles,60174,Kane,Chicago-Naperville-Elgin,280000020
Six Labs,Windy City Cannabis - Litchfield,719 W Union Ave,Litchfield,62056,Montgomery,West Central Illinois Nonmetropolitan,280000052
Six Labs,Windy City Cannabis - Macomb,518 W Jackson St,Macomb,61455,McDonough,West Central Illinois Nonmetropolitan,284000112
Six Labs,Cookies - Pontoon Beach,5111 State Route 111,Pontoon Beach,62040,Madison,"St. Louis, MO",284000320
Timeless Select,Beyond Hello - Bloomington,118 Keaton Place,Bloomington,61704,McLean,Bloomington,284000085
Timeless Select,Beyond/Hello - Normal,501 W Northtown Rd,Normal,61761,McLean,Bloomington,280000045
Timeless Select,Beyond/Hello - Peoria,7620 N IL Rt 91,Peoria,61615,Peoria,Peoria,284000233
Timeless Select,Beyond Hello - Mississippi Ave,1401 Mississippi Ave. Ste. 17,Sauget,62201,St. Clair,"St. Louis, MO",284000079
Timeless Select,Beyond/Hello - Goose Lake,2021 Goose Lake Rd,Sauget,62206,St. Clair,"St. Louis, MO",280000043
Curaleaf,Beyond Hello - Bloomington,118 Keaton Place,Bloomington,61704,McLean,Bloomington,284000085
Curaleaf,Beyond/Hello - Normal,501 W Northtown Rd,Normal,61761,McLean,Bloomington,280000045
Curaleaf,Beyond/Hello - Peoria,7620 N IL Rt 91,Peoria,61615,Peoria,Peoria,284000233
Curaleaf,Ivy Hall - Bolingbrook,361 S Bolingbrook Dr,Bolingbrook,60440,Will,Chicago-Naperville-Elgin,284000183
Curaleaf,Ivy Hall - Glendale Heights,2130 Bloomingdale Rd Unit B,Glendale Heights,60139,DuPage,Chicago-Naperville-Elgin,284000182
Curaleaf,Ivy Hall - Logan Square,3115 W Armitage Ave,Chicago,60647,Cook,Chicago-Naperville-Elgin,284000184
Curaleaf,Ivy Hall - Peoria,3929 W. War Memorial Dr,Peoria,61615,Peoria,Peoria,284000230
Curaleaf,Windy City Cannabis - Homewood,1137 W. 175th St,Homewood,60430,Cook,Chicago-Naperville-Elgin,280000019
Curaleaf,Windy City Cannabis - Posen,2535 Veterans Dr,Posen,60469,Cook,Chicago-Naperville-Elgin,280000026
Revolution,Curaleaf - Deerfield,677 Lake Cook Rd,Deerfield,60015,Lake,Chicago-Naperville-Elgin,280000018
Revolution,Curaleaf - Justice,8340 S Roberts Rd,Justice,60458,Cook,Chicago-Naperville-Elgin,280000021
Revolution,Curaleaf - Lincoln Park,923 W. Weed St.,Chicago,60642,Cook,Chicago-Naperville-Elgin,284000089
Revolution,Curaleaf - Melrose Park,1413 West North Ave.,Melrose Park,60160,Cook,Chicago-Naperville-Elgin,284000091
Revolution,Curaleaf - Morris,2400 W US Route 6,Morris,60450,Grundy,Chicago-Naperville-Elgin,280000037
Revolution,Curaleaf - New Lenox,705 E Lincoln Hwy.,New Lenox,60451,Will,Chicago-Naperville-Elgin,280000017
Revolution,Curaleaf - Northbrook,755 Skokie Blvd.,Northbrook,60602,Cook,Chicago-Naperville-Elgin,284000090
Revolution,Curaleaf - Skokie,10000 Skokie Blvd,Skokie,60077,Cook,Chicago-Naperville-Elgin,284000093
Revolution,Curaleaf - Westmont,11 E. Ogden Ave.,Westmont,60559,DuPage,Chicago-Naperville-Elgin,284000117
Revolution,Curaleaf - Worth,11425 S Harlem Ave,Worth,60482,Cook,Chicago-Naperville-Elgin,280000023
Revolution,Mission - Calumet City,1330 Torrence Ave.,Calumet City,60409,Cook,Chicago-Naperville-Elgin,284000075
Revolution,Mission - Chicago,8554 S Commercial Ave,Chicago,60617,Cook,Chicago-Naperville-Elgin,280000053
Curaleaf,Ivy Hall - Montgomery,1970 Caterpillar Dr,Montgomery,60538,Kane,Chicago-Naperville-Elgin,284000181
Curaleaf,Smokehouse - Fox Lake,44 S US Highway 12,Fox Lake,60020,Lake,Chicago-Naperville-Elgin,284000347
Revolution,Phili - Bourbonnais,1300 Locke Dr.,Bourbonnais,60914,Kankakee,Kankakee,284000229
Curaleaf,Cloudhaven - South Beloit,1322 Gardner St.,South Beloit,61080,Winnebago,Rockford,284000166
Curaleaf,Rise - Charleston,909 Lincoln Ave.,Charleston,61920,Coles,East Central IL Nonmetropolitan,284000130
Curaleaf,Rise - Effingham,1011 Ford Ave Ste C,Effingham,62401,Effingham,East Central IL Nonmetropolitan,280000042
Curaleaf,The Happy Cannabis Company - Loves Park,4120 N Bell School Rd,Loves Park,61111,Winnebago,Rockford,284000102
Curaleaf,The Happy Cannabis Company - Rockford,4777 Stenstrom Rd,Rockford,61109,Winnebago,Rockford,284000011
Echelon,Mystic Greenz - Decatur,5405 Indus. Dr.,Decatur,62522,Macon,Decatur,284000312
KANHA,Consume - Carbondale,201 E. Main Street,Carbondale,62901,Jackson,Carbondale-Marion,284000058
KANHA,Consume - Marion,8195 Express Dr,Marion,62959,Marion,East Central IL Nonmetropolitan,280000001
KANHA,Spark'd - Richmond,9705 Prairie Ridge,Richmond,60071,McHenry,Chicago-Naperville-Elgin,284000273
Revolution,Altius - Carol Stream,506 S Schmale Rd,Carol Stream,60188,DuPage,Chicago-Naperville-Elgin,284000274
Revolution,Altius - Round Lake Beach,993 E Rollins Rd,Round Lake Beach,60073,Lake,Chicago-Naperville-Elgin,284000163
Revolution,Ash Ivy - Benton,9 N Rend Lake Plz,Benton,62812,Franklin,South Illinois Nonmetropolitan,284000349
Revolution,Revolution - Maryville,2533 Vandalia St,Collinsville,62234,Madison,"St. Louis, MO",284000167
Revolution,Revolution - Moline,4301 44th Ave,Moline,61265,Rock Island,Davenport-Moline-Rock Island,284000174
Revolution,Shangri La - Springfiled,3128 S Dirksen Pkwy,Springfield,62703,Sangamon,Springfield,284000220
Revolution,Spark'd - Richmond,9705 Prairie Ridge,Richmond,60071,McHenry,Chicago-Naperville-Elgin,284000273
Six Labs,Ash Ivy - Benton,9 N Rend Lake Plz,Benton,62812,Franklin,South Illinois Nonmetropolitan,284000349
Six Labs,Consume - Carbondale,201 E. Main Street,Carbondale,62901,Jackson,Carbondale-Marion,284000058
Six Labs,Consume - Marion,8195 Express Dr,Marion,62959,Marion,East Central IL Nonmetropolitan,280000001
Six Labs,Mystic Greenz - Decatur,5405 Indus. Dr.,Decatur,62522,Macon,Decatur,284000312
Six Labs,Seven Point - Danville,380 Eastgate Dr.,Danville,61834,Vermilion,Danville,284000316
Curaleaf,Curaleaf - Deerfield,677 Lake Cook Rd,Deerfield,60015,Lake,Chicago-Naperville-Elgin,280000018
Curaleaf,Curaleaf - Northbrook,755 Skokie Blvd.,Northbrook,60602,Cook,Chicago-Naperville-Elgin,284000090
Curaleaf,Curaleaf - Skokie,10000 Skokie Blvd,Skokie,60077,Cook,Chicago-Naperville-Elgin,284000093
Drecisco Farms,Thrive - Casey,912 N Route 49,Casey,62420,Clark,East Central IL Nonmetropolitan,284000171
Drecisco Farms,Thrive - Harrisburg,105 N Veterans Drive,Harrisburg,62946,Saline,South Illinois Nonmetropolitan,280000031
Drecisco Farms,Thrive - Metropolis,1551 E. 5th St.,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000122
Drecisco Farms,Thrive - Mt. Vernon,800 S 45th St,Mount Vernon,62864,Jefferson,South Illinois Nonmetropolitan,284000066
Elevated Cannabis,High Profile - Metropolis,1801 E 5th St,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000314
Elevated Cannabis,Thrive - Metropolis,1551 E. 5th St.,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000122
KANHA,Consume - St. Charles,584 S Randall Rd.,St Charles,60174,Kane,Chicago-Naperville-Elgin,284000295
KANHA,Spark'd - Winthrop Harbor,935 Sheridan Rd,Winthrop Harbor,60096,Lake,Chicago-Naperville-Elgin,284000272
KANHA,Dispensary 33 - Clark,5001 N Clark St,Chicago,60640,Cook,Chicago-Naperville-Elgin,280000012
KANHA,Spark'd - Richmond,9705 Prairie Ridge,Richmond,60071,McHenry,Chicago-Naperville-Elgin,284000273
KANHA,Thrive - Metropolis,1551 E. 5th St.,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000122
Timeless Select,Zen Leaf - Aurora,740 IL Rte 59,Aurora,60504,DuPage,Chicago-Naperville-Elgin,284000068
Timeless Select,Zen Leaf - Evanston,1804 Maple Ave,Evanston,60201,Cook,Chicago-Naperville-Elgin,280000009
Timeless Select,Zen Leaf - Greektown,222 S Halsted St,Chicago,60661,Cook,Chicago-Naperville-Elgin,284000107
Timeless Select,Zen Leaf - Lombard,783 Butterfield Rd.,Lombard,60148,DuPage,Chicago-Naperville-Elgin,284000101
Timeless Select,Zen Leaf - Naperville,"1516 N. Naper Blvd, Spc 100",Naperville,60563,DuPage,Chicago-Naperville-Elgin,284000078
Timeless Select,Zen Leaf - Pilsen,1301 S Western Ave,Chicago,60608,Cook,Chicago-Naperville-Elgin,280000051
Timeless Select,Zen Leaf - Prospect Heights,1434 N Rand Rd.,Prospect Heights,60070,Cook,Chicago-Naperville-Elgin,284000081
Timeless Select,Zen Leaf - Rogers Park,7305 N Rogers Ave,Chicago,60626,Cook,Chicago-Naperville-Elgin,280000054
Curaleaf,Aroma Hill - Peoria,1210 W Glen Ave,Peoria,61614,Peoria,Peoria,284000265
Curaleaf,Herb Social - Lawrenceville,616 12th St.,Lawrenceville,62439,Lawrence,East Central IL Nonmetropolitan,284000172
Curaleaf,Key Cannabis - Carbondale,1010 E Main St,Carbondale,62901,Jackson,Carbondale-Marion,284000215
Curaleaf,Mystic Greenz - Decatur,5405 Indus. Dr.,Decatur,62522,Macon,Decatur,284000312
Curaleaf,Mystic Greenz - Lincoln,1120 Woodlawn Rd,Lincoln,62656,Logan,West Central Illinois Nonmetropolitan,284000212
Curaleaf,Natures Treatment - Galesburg,735 W. Main St.,Galesburg,61401,Knox,West Central Illinois Nonmetropolitan,284000054
Curaleaf,Natures Treatment - Milan ,973 Tech Dr,Milan,61264,Rock Island,Davenport-Moline-Rock Island,280000025
Curaleaf,Starbuds - Hoffman Estates,5 E Golf Rd,Hoffman Estates,60169,Cook,Chicago-Naperville-Elgin,284000271
Curaleaf,Windy City Cannabis - Carpentersville,125 S Western Ave,Carpentersville,60110,Kane,Chicago-Naperville-Elgin,284000111
Curaleaf,Windy City Cannabis - Highwood,260 Green Bay Rd.,Highwood,60040,Lake,Chicago-Naperville-Elgin,284000100
Revolution,Dispensary 33 - Clark,5001 N Clark St,Chicago,60640,Cook,Chicago-Naperville-Elgin,280000012
Revolution,Revolution - Mt Prospect,2015 E Euclid Ave,Mt Prospect,60056,Cook,Chicago-Naperville-Elgin,280000015
Revolution,Rise - Joliet  Colorado Ave,2903 Colorado Ave.,Joliet,60431,Will,Chicago-Naperville-Elgin,284000044
Revolution,Spark'd - Richmond,9705 Prairie Ridge,Richmond,60071,McHenry,Chicago-Naperville-Elgin,284000273
Revolution,Spark'd - Wicker Park,1212 N Ashland Ave,Chicago,60622,Cook,Chicago-Naperville-Elgin,284000193
Rove Brand,High Profile - Metropolis,1801 E 5th St,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000314
Rove Brand,Thrive - Metropolis,1551 E. 5th St.,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000122
Curaleaf,Noxx - East Peoria,300 S Main St,East Peoria,61611,Tazewell,Peoria,284000209
Curaleaf,Rise - Joliet  Rock Creek,1627 Rock Creek Blvd,Joliet,60431,Will,Chicago-Naperville-Elgin,280000011
Curaleaf,Sociale - Park Ridge,1036 Higgins Rd,Park Ridge,60068,Cook,Chicago-Naperville-Elgin,284000317
Curaleaf,Windy City Cannabis - Homewood,1137 W. 175th St,Homewood,60430,Cook,Chicago-Naperville-Elgin,280000019
Curaleaf,Windy City Cannabis - Litchfield,719 W Union Ave,Litchfield,62056,Montgomery,West Central Illinois Nonmetropolitan,280000052
Curaleaf,Windy City Cannabis - Macomb,518 W Jackson St,Macomb,61455,McDonough,West Central Illinois Nonmetropolitan,284000112
Curaleaf,Windy City Cannabis - Posen,2535 Veterans Dr,Posen,60469,Cook,Chicago-Naperville-Elgin,280000026
Elevated Cannabis,Windy City Cannabis - Highwood,260 Green Bay Rd.,Highwood,60040,Lake,Chicago-Naperville-Elgin,284000100
Elevated Cannabis,Windy City Cannabis - Litchfield,719 W Union Ave,Litchfield,62056,Montgomery,West Central Illinois Nonmetropolitan,280000052
Elevated Cannabis,BLOC - Metropolis,2125 E 5th St,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000340
Elevated Cannabis,High Profile - Martinsville,3001 N York St.,Martinsville,62442,Clark,East Central IL Nonmetropolitan,284000305
Elevated Cannabis,Thrive - Anna,87 Richview Drive,Anna,62906,Union,South Illinois Nonmetropolitan,280000036
Elevated Cannabis,Thrive - Harrisburg,105 N Veterans Drive,Harrisburg,62946,Saline,South Illinois Nonmetropolitan,280000031
Elevated Cannabis,Thrive - Mt. Vernon,800 S 45th St,Mount Vernon,62864,Jefferson,South Illinois Nonmetropolitan,284000066
KANHA,Cloud9 - Oswego,2420 US Highway 30,Oswego,60543,Kendall,Chicago-Naperville-Elgin,284000292
KANHA,Consume - Antioch,471 Main St,Antioch,60002,Lake,Chicago-Naperville-Elgin,284000294
KANHA,Dutchess - Markham,3063 W 159th St.,Markham,60428,Cook,Chicago-Naperville-Elgin,284000159
KANHA,Dutchess Cannabis - Morton Grove,6761 Dempster St,Morton Grove,60053,Cook,Chicago-Naperville-Elgin,284000106
KANHA,Dutchess Cannabis - N. Riverside,8380 W Cermak Rd,North Riverside,60546,Cook,Chicago-Naperville-Elgin,284000334
KANHA,Dutchess Cannabis - Oak Park,1132 Lake St,Oak Park,60301,Cook,Chicago-Naperville-Elgin,28000041
KANHA,Emerald - Island Lake,660 E State Rd.,Island Lake,60042,Lake,Chicago-Naperville-Elgin,284000256
KANHA,Hatch - Addison,1433 W Fullerton Ave Ste C,Addison,60101,DuPage,Chicago-Naperville-Elgin,280000038
KANHA,Hatch - Wheeling,1500 E Lake Cook Rd,Wheeling,60090,Lake,Chicago-Naperville-Elgin,284000105
KANHA,Cloud9 - East Peoria,406 W Camp St.,East Peoria,61611,Tazewell,Peoria,284000303
KANHA,Cloud9 - Edwardsville,2341 Plum St,Edwardsville,62025,Madison,"St. Louis, MO",284000304
KANHA,SHARE - Springfield,3600 S 6th Street Rd,Springfield,62703,Sangamon,Springfield,284000179
Revolution,Nirvana - Chicago,2301 W Lawrence Ave,Chicago,60625,Cook,Chicago-Naperville-Elgin,284000252
Revolution,Rise - Canton,3104 N Main St,Canton,61520,Fulton,West Central Illinois Nonmetropolitan,280000003
Revolution,Rise - Joliet  Rock Creek,1627 Rock Creek Blvd,Joliet,60431,Will,Chicago-Naperville-Elgin,280000011
Revolution,Rise - Quincy,2703 Broadway St,Quincy,62301,Adams,West Central Illinois Nonmetropolitan,284000047
Rove Brand,Windy City Cannabis - Carpentersville,125 S Western Ave,Carpentersville,60110,Kane,Chicago-Naperville-Elgin,284000111
Rove Brand,Windy City Cannabis - Highwood,260 Green Bay Rd.,Highwood,60040,Lake,Chicago-Naperville-Elgin,284000100
Rove Brand,Windy City Cannabis - Litchfield,719 W Union Ave,Litchfield,62056,Montgomery,West Central Illinois Nonmetropolitan,280000052
Culinary,Blyss - Mt. Vernon,610B S 42nd St,Mount Vernon,62864,Jefferson,South Illinois Nonmetropolitan,284000226
Culinary,Green Temple - Troy,904 Edwardsville Rd.,Troy,62294,Madison,"St. Louis, MO",284000168
Curaleaf,Ascend Moca - Logan Square,2367 N Milwaukee Ave.,Chicago,60647,Cook,Chicago-Naperville-Elgin,280000028
Curaleaf,Ascend Moca - River North,216 W. Ohio St.,Chicago,60654,Cook,Chicago-Naperville-Elgin,284000052
Curaleaf,Ash Ivy - Benton,9 N Rend Lake Plz,Benton,62812,Franklin,South Illinois Nonmetropolitan,284000349
Curaleaf,Consume - Chicago,6428 N Milwaukee Ave,Chicago,60631,Cook,Chicago-Naperville-Elgin,280000047
Curaleaf,Consume - Oakbrook Terrace,1S130 Summit Ave.,Oakbrook Terrace,60181,DuPage,Chicago-Naperville-Elgin,284000070
Curaleaf,Consume - St. Charles,584 S Randall Rd.,St Charles,60174,Kane,Chicago-Naperville-Elgin,284000295
Curaleaf,High Profile - Martinsville,3001 N York St.,Martinsville,62442,Clark,East Central IL Nonmetropolitan,284000305
Curaleaf,Midway by Ascend - Chicago,5648 S Archer Ave,Chicago,60638,Cook,Chicago-Naperville-Elgin,280000033
Revolution,Aroma Hill - Fox Lake,1298 US Highway 12,Fox Lake,60020,Lake,Chicago-Naperville-Elgin,284000154
Revolution,Aroma Hill - Kankakee,2255 E Court St,Kankakee,60901,Kankakee,Kankakee,284000219
Revolution,Aroma Hill - Peoria,1210 W Glen Ave,Peoria,61614,Peoria,Peoria,284000265
Revolution,Cannabist - Villa Park,133 Roosevelt Rd.,Villa Park,60181,DuPage,Chicago-Naperville-Elgin,284000065
Revolution,Green Releaf - Villa Park,305 W North Ave,Villa Park,60181,DuPage,Chicago-Naperville-Elgin,284000148
Rove Brand,BLOC - Metropolis,2125 E 5th St,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000340
Rove Brand,High Profile - Martinsville,3001 N York St.,Martinsville,62442,Clark,East Central IL Nonmetropolitan,284000305
Rove Brand,Thrive - Anna,87 Richview Drive,Anna,62906,Union,South Illinois Nonmetropolitan,280000036
Rove Brand,Thrive - Harrisburg,105 N Veterans Drive,Harrisburg,62946,Saline,South Illinois Nonmetropolitan,280000031
Rove Brand,Thrive - Mt. Vernon,800 S 45th St,Mount Vernon,62864,Jefferson,South Illinois Nonmetropolitan,284000066
Six Labs,Rise - Canton,3104 N Main St,Canton,61520,Fulton,West Central Illinois Nonmetropolitan,280000003
Six Labs,Rise - Charleston,909 Lincoln Ave.,Charleston,61920,Coles,East Central IL Nonmetropolitan,284000130
Six Labs,Rise - Effingham,1011 Ford Ave Ste C,Effingham,62401,Effingham,East Central IL Nonmetropolitan,280000042
Six Labs,Rise - Quincy,2703 Broadway St,Quincy,62301,Adams,West Central Illinois Nonmetropolitan,284000047
Timeless Select,Curaleaf - Deerfield,677 Lake Cook Rd,Deerfield,60015,Lake,Chicago-Naperville-Elgin,280000018
Timeless Select,Curaleaf - Morris,2400 W US Route 6,Morris,60450,Grundy,Chicago-Naperville-Elgin,280000037
Timeless Select,Curaleaf - New Lenox,705 E Lincoln Hwy.,New Lenox,60451,Will,Chicago-Naperville-Elgin,280000017
Timeless Select,Curaleaf - Northbrook,755 Skokie Blvd.,Northbrook,60602,Cook,Chicago-Naperville-Elgin,284000090
Timeless Select,Curaleaf - Skokie,10000 Skokie Blvd,Skokie,60077,Cook,Chicago-Naperville-Elgin,284000093
Timeless Select,Curaleaf - Worth,11425 S Harlem Ave,Worth,60482,Cook,Chicago-Naperville-Elgin,280000023
Timeless Select,Zen Leaf - Highland Park,2030 Skokie Valley Rd,Highland Park,60035,Lake,Chicago-Naperville-Elgin,280000032
Timeless Select,Zen Leaf - St. Charles,3691 E. Main St.,Saint Charles,60174,Kane,Chicago-Naperville-Elgin,280000020
Curaleaf,Altius - Round Lake Beach,993 E Rollins Rd,Round Lake Beach,60073,Lake,Chicago-Naperville-Elgin,284000163
Curaleaf,Consume - Carbondale,201 E. Main Street,Carbondale,62901,Jackson,Carbondale-Marion,284000058
Curaleaf,Consume - Marion,8195 Express Dr,Marion,62959,Marion,East Central IL Nonmetropolitan,280000001
Curaleaf,High Profile - Metropolis,1801 E 5th St,Metropolis,62960,Massac,South Illinois Nonmetropolitan,284000314
Curaleaf,Ivy Hall - Bolingbrook,361 S Bolingbrook Dr,Bolingbrook,60440,Will,Chicago-Naperville-Elgin,284000183
Curaleaf,Ivy Hall - Crystal Lake,501 Pingree Rd.,Crystal Lake,60014,McHenry,Chicago-Naperville-Elgin,284000313
Curaleaf,Ivy Hall - Damen,1720 N Damen Ave.,Chicago,60647,Cook,Chicago-Naperville-Elgin,284000232
Curaleaf,Ivy Hall - Glendale Heights,2130 Bloomingdale Rd Unit B,Glendale Heights,60139,DuPage,Chicago-Naperville-Elgin,284000182
Curaleaf,Ivy Hall - Logan Square,3115 W Armitage Ave,Chicago,60647,Cook,Chicago-Naperville-Elgin,284000184
Curaleaf,Ivy Hall - Montgomery,1970 Caterpillar Dr,Montgomery,60538,Kane,Chicago-Naperville-Elgin,284000181
Curaleaf,Ivy Hall - Streamwood,630 S Sutton Rd,Streamwood,60107,Cook,Chicago-Naperville-Elgin,284000141
Curaleaf,Ivy Hall - Waukegan,996 S Waukegan Rd.,Waukegan,60085,Lake,Chicago-Naperville-Elgin,284000180
Curaleaf,Perception - Chicago,7000 N Clark St,Chicago,60626,Cook,Chicago-Naperville-Elgin,284000297
Curaleaf,Stash - Peru,1320 38th St,Peru,61354,LaSalle,Northwest Illinois nonmetropolitan area,284000170
Elevated Cannabis,Seven Point - Danville,380 Eastgate Dr.,Danville,61834,Vermilion,Danville,284000316
Elevated Cannabis,Windy City Cannabis - Homewood,1137 W. 175th St,Homewood,60430,Cook,Chicago-Naperville-Elgin,280000019
Elevated Cannabis,Windy City Cannabis - Posen,2535 Veterans Dr,Posen,60469,Cook,Chicago-Naperville-Elgin,280000026
KANHA,Cloud9 - Champaign,505 W Town Center Blvd.,Champaign,61822,Champaign,Champaign-Urbana,284000259
KANHA,Seven Point - Danville,380 Eastgate Dr.,Danville,61834,Vermilion,Danville,284000316
KANHA,Ascend - Fairview Heights,114 Commerce Ln,Fairview Heights,62208,St. Clair,"St. Louis, MO",284000104
KANHA,Bloom Wellness - Normal,1730 Bradford Ln Ste 185,Normal,61761,McLean,Bloomington,284000325
